spam	Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going
spam	Keep my payasam there if rinu brings
spam	I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
spam	I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.
spam	Yeah sure, give me a couple minutes to track down my wallet
spam	Hey leave it. not a big deal:-) take care.
spam	Hey i will be late ah... Meet you at 945+
ham	Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX
spam	It took Mr owl 3 licks
spam	Customer place i will call you.
spam	Mm that time you dont like fun
ham	4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
spam	Yup having my lunch buffet now.. U eat already?
spam	Huh so late... Fr dinner?
spam	Hey so this sat are we going for the intro pilates only? Or the kickboxing too? 
spam	Morning only i can ok.
spam	Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down
spam	Pick you up bout 7.30ish? What time are  and that going?
spam	From here after The performance award is calculated every two month.not for current one month period..
spam	Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.
spam	You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.
spam	Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.
spam	Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
ham	FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop
spam	Dear how is chechi. Did you talk to her
spam	The hair cream has not been shipped.
spam	None of that's happening til you get here though
spam	Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour
spam	Haha get used to driving to usf man, I know a lot of stoners
spam	All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
spam	Hello! Good week? Fancy a drink or something later?
spam	Headin towards busetop
spam	Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
spam	Come by our room at some point so we can iron out the plan for this weekend
spam	Cos i want it to be your thing
spam	Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... 
spam	Bring home some Wendy =D
ham	100 dating service cal;l 09064012103 box334sk38ch
spam	Whatsup there. Dont u want to sleep
spam	Alright i have a new goal now
ham	FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
spam	Alright, I'll head out in a few minutes, text me where to meet you
ham	Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07spam to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p
spam	Yes:)from last week itself i'm taking live call.
ham	Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p
spam	Siva is in hostel aha:-.
ham	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only
spam	Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..
spam	Ok. She'll be ok. I guess
spam	aathi..where are you dear..
spam	Any pain on urination any thing else?
spam	7 at esplanade.. Do ü mind giving me a lift cos i got no car today..
spam	I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
spam	At home watching tv lor.
spam	Does she usually take fifteen fucking minutes to respond to a yes or no question
ham	Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
spam	Booked ticket for pongal?
spam	You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th
spam	The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
spam	Ask g or iouri, I've told the story like ten times already
spam	How long does applebees fucking take
spam	Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.
spam	But i have to. I like to have love and arrange.
spam	Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
spam	You were supposed to wake ME up &gt;:(
spam	Oic... I saw him too but i tot he din c me... I found a group liao...
spam	Sorry, I'll call later
spam	"HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX"
spam	Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?
spam	Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. 
spam	I wont get concentration dear you know you are my mind and everything :-)
spam	LOL ... Have you made plans for new years?
spam	10 min later k...
spam	hanks lotsly!
spam	Thanks for this hope you had a good day today
spam	K:)k:)what are detail you want to transfer?acc no enough?
spam	Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.
ham	Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'
spam	Si si. I think ill go make those oreo truffles.
spam	LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.
spam	I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
spam	1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya
spam	Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
spam	Where did u go? My phone is gonna die you have to stay in here
spam	Great. Never been better. Each day gives even more reasons to thank God
ham	UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available
spam	Sorry, I'll call later ok bye
spam	Ok i am on the way to railway
spam	great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :)
spam	They don't put that stuff on the roads to keep it from getting slippery over there?
spam	When are you going to ride your bike?
spam	Yup, no need. I'll jus wait 4 e rain 2 stop.
spam	There are many company. Tell me the language.
ham	okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
spam	How long has it been since you screamed, princess?
spam	Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...
ham	Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p
spam	Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)
spam	Ok I'm gonna head up to usf in like fifteen minutes
spam	Love you aathi..love u lot..
spam	Tension ah?what machi?any problem?
spam	K, can I pick up another 8th when you're done?
spam	When're you guys getting back? G said you were thinking about not staying for mcr
spam	Almost there, see u in a sec
spam	Yo carlos, a few friends are already asking me about you, you working at all this weekend?
spam	Watching tv lor...
spam	Thank you baby! I cant wait to taste the real thing...
spam	You should change your fb to jaykwon thuglyfe falconerf
spam	If we win its really no 1 side for long time.
ham	FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com
spam	Dear reached railway. What happen to you
spam	Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2
spam	I think i've fixed it can you send a test message?
spam	Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card
ham	Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!
spam	Sorry,in meeting I'll call later
spam	What class of  &lt;#&gt;  reunion?
spam	Are you free now?can i call now?
spam	Got meh... When?
spam	Nope... Think i will go for it on monday... Sorry i replied so late
spam	Some of them told accenture is not confirm. Is it true.
spam	Kate jackson rec center before 7ish, right?
spam	Dear i have reache room
spam	Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.
spam	When can ü come out?
spam	Check with nuerologist.
spam	Lolnice. I went from a fish to ..water.?
ham	+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
spam	No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.
spam	Maybe westshore or hyde park village, the place near my house?
spam	You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|
spam	What's the significance?
